Date,HEDG,HEDG_CVARB,HEDG_EMMKT,HEDG_EQNTR,HEDG_EVDRV,HEDG_DISTR,HEDG_MSEVD,HEDG_MRARB,HEDG_FIARB,HEDG_GLMAC,HEDG_LOSHO,HEDG_MGFUT,HEDG_MULTI
1994-04-30,-0.020209627708798476,-0.028179425692295212,-0.08995879686400592,-0.00015958826262217358,-0.00927834477009629,-0.009781793403797947,-0.008372775457318512,-0.01230284551301477,-0.004658471131882398,-0.01868422953840657,-0.018379428926445517,0.005906762199278494,0.02281632751182175
1994-05-31,0.018909941636758465,-0.013397425608424203,-0.010471824530533705,-0.004245654588105854,-0.004646175270339941,-0.011580527965174425,0.003731254795359214,-0.0006481689454857038,0.004723909234622348,0.03415073559962408,0.0025387673242248596,0.0044262163522452765,-0.03846139427164042
1994-06-30,-0.011208249747116976,-0.0009774684347818655,0.0016137229692034841,0.003900347219497153,-0.004376112249976055,-0.01262067936045937,0.005190477900104608,-0.001276884575548588,-0.007083287914466807,-0.01231784788386053,-0.02644625284016819,0.03758671520196173,0.03238839775864107
1994-07-31,0.0006978019522546502,-0.0013970663882937793,0.0536787596259778,-0.012846423155502638,0.0025893849743367,0.015043830826329829,-0.012442464353806637,0.002887729166296521,-0.004597709248629397,-0.0063022266312887775,0.010021416408613155,-0.012947438358376542,-0.025348491772512676
1994-08-31,0.02365005028259442,-0.004073325387635681,0.14836091048920222,-0.013622576219964093,0.004493317300097411,0.01652146191922326,-0.010899290458035574,0.013085538448658634,-0.004573650609460146,0.023455422021956704,0.012593727097575948,-0.006376896940610813,-0.03660974561256084
1994-09-30,0.0031140120773019103,-0.015535014457158545,0.047129471639579576,-0.013008101503938276,0.00390837216276247,0.0074752044392778615,-0.00036875177941929783,0.00022915556275767595,0.0034119710604865517,-0.0010667624773514407,-0.0010667624773514407,0.016533059023183812,-0.00998421047886128
1994-10-31,-0.01736482727196513,-0.017466200884500727,-0.03950368370829711,-0.007479735683824673,-0.011099649138959016,-0.007279013081785751,-0.016452926909872642,-0.0017748710898251026,0.005087754679698306,-0.02622300259009003,-0.0010765122047556273,0.007958049123200538,0.012002045362864078
1994-11-30,0.000318744150755397,-0.005474320392255731,-0.018074658463357804,-0.006777382772796885,-0.014429453941027048,-0.028065566321542747,0.0013141652960590488,0.002308596563369793,0.003103430186933903,0.016911717440334442,-0.032686883917140405,0.01259248033376607,-0.03134964152273265
1994-12-31,-0.006502512536352451,-0.02378701824467235,-0.0474121950377733,0.008219726911619946,-0.012230883559670818,-0.010720233189301601,-0.014450640297983704,-0.0018036785972163388,0.0012835120238154562,0.000587237066556715,-0.007906443773769842,-0.023481192257274207,0.014323309553620257
1995-01-31,-0.024087836332924696,-0.010410504432384886,-0.1093295227417728,0.0004977848676634171,0.0008958344300891569,0.00019914368282480163,-0.0014948430707255192,0.011780564891230614,-0.0014948430707255192,-0.029201367622635813,-0.011618720447264638,-0.0049915247892372075,0.019622973480786836
1995-02-28,0.0005078442122798763,0.007748861815126574,-0.08606017209617903,0.005374033863452904,0.01983211703868276,0.0245082093390553,0.015428332459251261,0.014643403062592694,0.0024969050371369487,-0.0032823059462988597,0.025965015307379973,-0.016763395425305277,-0.0016847020118886664
1995-03-31,0.02961871899592973,0.00852418681157598,-0.061265629527364085,0.02419234909164472,0.0038746260783221395,0.02419234909164472,-0.01696572340186263,0.0016907856233432323,-0.008999160822507297,0.053302026081970454,0.0034779187439515687,0.08579954739387352,0.013839683134559919
1995-04-30,0.01003540100677,0.018183485157932097,0.06563189254307265,0.018085709552867656,0.016422059905566073,0.02306011629902988,0.019746596066270765,-0.008870634754848356,0.015638207229726784,0.004698365211383808,0.009147870747829964,-0.00766593628568882,0.012496637789460467
1995-05-31,0.004783226180501649,0.01109924441376444,0.008044904387172626,-0.0011744917692462315,0.005970522253487979,0.014144283847323597,-0.0004775929407026952,0.0008153606433681645,0.014634552033836384,0.004585206377874413,0.014830592026622607,-0.053406485000434774,-0.01784489187935986
1995-06-30,-0.0009161887192819535,0.014212393683688106,0.0031603767074611334,0.010476276861141394,0.008306864709646668,0.018423338553673223,-0.005309605671292986,0.01587930587041604,0.0005771661304005936,-0.011432585905025097,0.029888679850667794,-0.06372262504940614,0.013230557571431455
1995-07-31,0.022636533919784305,0.0039737783266805896,0.017367715018234912,0.0008954778967625214,0.0176611566010125,0.0333804789178214,0.0024854613381547607,0.01089011851457915,0.006548292076648797,0.017563352307326058,0.04562826382681029,0.02545466901456942,-0.011010020136729918
1995-08-31,0.0536794557901686,0.0030810539704125162,0.005162839108871078,0.0021875319452164454,0.010693171197349758,0.0049647604710044875,0.02098082377772282,0.001392619343740245,0.0030810539704125162,0.09616045076633592,0.017758951329954545,-0.007794583282755559,0.005360878519360868
1995-09-30,-0.0005975500625965916,0.006747396109163167,0.014235115821871966,-0.010106655297402047,0.014136956312590706,0.010990753737009537,0.020789950229005472,0.006945161362452825,0.005955943752851413,-0.002392345638619796,0.006648498813923594,-0.10255459708852419,0.012860005105234818
1995-10-31,-0.005709966000932564,0.008208143153714782,-0.0628742686888753,-0.0018132732548983722,-0.007212746427014488,-0.01779592236107512,0.003953870103588253,-0.003010639193202487,0.006726149106846119,0.005340970296268532,-0.02297701791508449,-0.015265940745428447,-0.012843165484003102
1995-11-30,0.02672589801625356,0.018646029284289076,-0.035991517168265874,-0.0012954015064425843,0.007045427307519715,0.008527567789306561,0.0027844091179570858,0.012469236274639119,0.012469236274639119,0.0433600972397543,0.018450525862356522,-0.006894856192782876,0.02079404807544055
1995-12-31,0.025352640180189713,0.009015764244599985,0.002584237597616063,0.003278854345961699,0.01677726118276349,0.03337394436255176,0.005359814320018042,-0.006389798098770973,0.005854643366682666,0.03491285011975495,0.015896074461035508,0.04008924204628841,0.0031796529173797874
1996-01-31,0.06320694726113764,0.016317378358505056,0.07149261585217905,0.016611251113717865,0.03013351562317969,0.03601050156402121,0.03023013864852177,0.0059770429830045884,0.010027431331002382,0.0953119904161396,0.015337178319232467,0.023638412570456686,-0.00047811623119294044
1996-02-29,-0.04055227658133986,0.007738901606161242,-0.00970832826564665,0.011782897845824782,0.001791223486189904,-0.00039848575940723855,0.0016917951987602525,0.011586008693781005,0.00655219260613364,-0.07731568568838086,0.009417665640380284,-0.0500359597709443,-0.0016946622208539983
1996-03-31,0.006562152815098972,0.010906551433178435,-0.01332557606372459,0.012383293025692105,0.00814411873726843,0.008934164205974104,0.008835442650042217,0.0022981768965783314,0.0036884452436476154,0.00814411873726843,0.008045319152146329,-0.0028826656172710606,-0.004282106069574117
1996-04-30,0.026113812085940918,0.008701653502772855,0.04475206898082453,0.008208143153714782,0.020765945774328737,0.02193519466521265,0.020863435416131507,0.015193266739280169,0.008800326353018181,0.024949441684644868,0.03595660118976219,0.026113812085940918,0.01244439400892806
1996-05-31,0.014944829123419597,0.011603631046551693,0.039941286549510326,0.007164221594935132,0.012292437961854485,0.006669735109064222,0.01895912932004392,0.006669735109064222,0.006669735109064222,0.015533295205524884,0.016905037533105762,-0.024271959775813458,0.015337178319232467
1996-06-30,0.013258332136990215,0.010403859014194883,0.04822085017739687,-0.0015948966698160053,0.005958309583630635,0.00268563348370304,0.010699527473452226,-0.0011959339675362687,0.008430498729019653,0.02779730121986988,-0.0194102739979181,-0.0019940186068643988,0.024692612590371404
1996-07-31,-0.04656742720047901,0.009118001723499447,-0.031556016374062405,0.0015917233762546149,-0.0019932237015714027,-0.007695805310019335,0.0015917233762546149,0.00605490956024575,0.008920665758379562,-0.07663851250891694,-0.04313117661772345,-0.003390847968209431,0.012761710516272805
1996-08-31,0.020326183531576825,0.008843649008684215,0.030809680826435048,0.010520260674179136,0.017198737667382,0.022860050982219972,0.014257847399556597,0.0080536815537584,0.00617500398533372,0.024707671481566225,0.01934990697253532,0.0035984491955501465,0.003002915679189906
1996-09-30,0.02030226428907856,0.006747396109163167,0.011187681662025608,0.00872329084409035,0.01766464247953846,0.02361384810830449,0.012270092591814316,0.016881786974246915,0.010202654001607232,0.02526553660621782,0.02030226428907856,0.027302098431196874,0.005361943141385448
1996-10-31,0.028819646360237018,0.010165850921375431,0.012725663286973844,0.006907393335767486,0.009672827196948118,0.013708464348882054,0.007698297974128259,0.000358451493403039,0.007401782034224123,0.04760674162496541,0.014984663412781181,0.050262030050882735,-0.0019338702359617608
1996-11-30,0.04517902273691192,0.009417665640380284,0.021675725479040356,0.015810606026642273,0.021090759097925786,0.0314716430060316,0.014731592728565054,0.0004978840033145445,0.00764006296017024,0.07417199969981683,0.02624616179107249,0.03724588674670731,-0.002093823986457191
1996-12-31,-0.0015141556495970386,0.0038547178552298033,0.019400091903452293,0.004845798213855637,0.014016103566265259,0.017054279079126794,0.012247756509523245,0.006528383853556461,0.012739277777713512,-0.012238387721390723,0.003557202109493841,-0.023078876840560883,0.017739043106862206
1997-01-31,0.04896082719570168,0.0058569681502566445,0.08599865142638789,0.026817578822900368,0.018349138668196485,0.019521471745020023,0.01864235080927993,0.008328424106481758,0.010301200441696828,0.07451324929417315,0.029914455390697384,0.025168453940251575,0.010793787023747201
1997-02-28,0.009123427027849967,0.009419533233438637,0.07029374511400191,0.015715668149346752,0.010997287233939083,0.01757722749749628,0.006454518212853236,-0.001595214695209061,0.007147141799638001,0.014243564247402312,-0.01971894878895552,0.010405921161116665,0.01943532788051098
1997-03-31,-0.018391554019609454,0.0051648903055569765,-0.012021783733656616,-0.015757840989933457,-0.0023928226770886553,-0.00039840637977179,-0.003391524447903808,-0.008400049392522735,0.0029829991295324005,-0.026130112137222015,-0.02715281625581509,-0.013736617461999438,0.0010947998107693853
1997-04-30,0.023808306057385882,0.0057579827505222815,0.015118118086750159,0.007637031911425601,-0.0010957813518627426,0.0007961783860072997,0.00039816843050423986,-0.02123136549731941,0.007933401387539049,0.05340675042492396,-0.004290353300959557,-0.031658775455486635,0.0011940299926078094
1997-05-31,0.003943132694579548,0.011842067919114047,0.02444912470657502,0.02503164899489217,0.023866260885915737,0.02909984522946752,0.021628797040855106,0.008196564103501641,0.005230962879008315,-0.025225182751655743,0.045304236429217395,-0.012447400138484286,0.0061215670643411406
1997-06-30,0.018575529911263607,0.016911717440334442,0.06210849536101461,0.007958049123200538,0.013084243313924646,0.007463758173489607,0.01681375985589015,0.019845991846135867,0.004889499326154427,0.01700966543003025,0.018771090682396276,-0.0016750756703520406,0.008847157603604038
1997-07-31,0.06339389809361333,0.016709189510544585,0.058427853687709405,0.0279086053946011,0.03100278693884354,0.030519951721119713,0.03437612154342828,0.007856092143907908,0.006669735109064222,0.09232001211995065,0.06376769493938235,0.051168806964354,0.0060760283827389515
1997-08-31,-0.016871257775842537,0.013157433716145021,-0.041373995746184,-0.013433785985400598,-0.00679459048858298,-0.01333286253575144,-0.0028920488868479236,0.0014926118498296568,0.003975358047925349,-0.02858636145318965,0.0019896544566130464,-0.07966934579442478,0.00833007593520364
1997-09-30,0.03472425023956783,0.005847012007067246,0.023020291131509964,0.013537840686530744,0.02029230814588916,0.02486719323608589,0.01804588438534774,0.010291244298507429,0.007034073181180917,0.040859826960382324,0.05301918642300417,0.031256372763552434,0.01931622217283381
1997-10-31,-0.020667422419548484,0.0004579985543582618,-0.08599248025976941,0.0039359172983098305,0.000358451493403039,0.007994726018391593,-0.0046315788211312055,-0.003931473776782718,-0.02005760432970822,-0.023212341592240913,-0.012566932600550538,-0.011458229165909817,0.02659171886339152
1997-11-30,0.005968269792595967,-0.012215865987675666,-0.05275222543000144,-0.007789299403526191,0.009230270411562776,0.014250707200487558,0.005671195967566221,0.006858962117302644,9.960208965331847e-06,0.030032817526705495,-0.016257091936184704,-0.010805286408697662,0.003291422905926345
1997-12-31,0.026864121875849058,0.005221010996360768,0.037272851161994656,-0.004428404835313779,0.014091559995870098,-0.0009359101412968166,0.02453628377326331,0.015072336849695504,0.0022465888153213147,0.04529428454656985,0.010552777181661721,0.022981375782626563,0.0058148352418390895
1998-01-31,-0.016365005550176816,0.004173711713159619,-0.06500334401522553,0.004867639869878094,0.012960854199097607,0.0327191494016291,-0.006193207289141132,-0.009605837319966894,-0.012626683439569627,-0.02623233549534833,-0.013534719621620516,0.004471168460184535,-0.0011956956386696815
1998-02-28,0.015428332459251261,0.012186520101011563,0.015820566235607604,0.014348895624151294,0.02129574612369648,0.023633105972401265,0.01748584555466885,0.03341005815649056,0.004085310017186668,-0.001884262978426005,0.05088484038026798,-0.006785988393306384,0.011300562470584856
1998-03-31,0.053750530289861216,0.010147944540353684,0.031704497369606746,0.015556286549615071,0.02054529176195943,0.008667851517674258,0.033536264572563666,0.019569015202917924,0.012019589671270724,0.09281148859388003,0.045123657808164706,0.006592034037243156,0.011527391009958435
1998-04-30,0.005263954152287145,0.008428826737634145,-0.005992826565096261,-0.0012954015064425843,0.0030822793480304173,0.0008958344300891569,0.004768536753003749,0.012075767845403887,-0.0042912096188014,0.011386825344850408,0.007144305045277626,-0.045325747977023094,0.013746940512544947
1998-05-31,-0.0013953954222715426,0.002486944828171617,-0.10691107527737896,0.009022915807957306,-0.016064602503806705,-0.01819237067067886,-0.015052968628962405,-0.0016946622208539983,-0.006094229361407655,0.02915257732276463,-0.02103645587879593,0.027991024583513286,0.008134158528303098
1998-06-30,0.011603631046551693,-0.00787815000013706,-0.052101821826360493,0.0005177014173209224,-0.012102658395090827,-0.0010760831615080255,-0.02447604140917482,-0.009485382892579313,-0.015030031403686493,0.02810227248148509,0.029263488017426873,0.004887556419535599,-0.0017741634690890957
1998-07-31,0.005007561533043861,0.0012343468488722129,-0.0031524996678636967,-0.0049526801720114755,-0.0035522598171010495,-5.9765123084087445e-05,-0.0066558314127427645,-0.007659041769754453,0.000836336893369153,0.013887738289903074,0.0021292904774400127,-0.015215372117138654,0.0030234338979971973
1998-08-31,-0.08269343277342558,-0.05170218728951979,-0.2659456550603333,-0.012727535640754389,-0.12941434937254612,-0.13715133187469863,-0.1265848528325347,-0.0676636275740416,-0.01889883349074234,-0.053801705171802494,-0.12556819078506773,0.0906643263942107,0.007243173007195117
1998-09-30,-0.027980346880139763,-0.037442517652139774,-0.0814904048928573,0.004845798213855637,-0.034656281909196195,-0.019012590867643304,-0.05316955117227659,-0.011130577547165024,-0.042726682670027605,-0.05716661129557563,0.029502169071868256,0.0618335959918144,0.001074455911398149
1998-10-31,-0.05007175850835901,-0.05122510070698005,0.013365873943677059,0.021202904650957262,0.0032837484106923954,0.005566061482766355,-0.0006979411021641973,0.020519611149824778,-0.0754352447271125,-0.12602733233172725,0.01395578645709756,0.008732813263288343,-0.05206473131885942
1998-11-30,0.01051284104499393,0.01739518066793561,0.04274238269405533,0.01778703020273004,0.02432778666909204,0.02821241814439485,0.020818669119456516,0.01719919830572088,0.012385593058504021,-0.013854252314674315,0.033722073955364494,-0.021159479607469552,0.016316802052574512
1998-12-31,0.026116998379777896,-0.0002391343348515599,-0.04288973879030131,0.008590726099724505,0.013124093477315408,0.011648078449194993,0.014990590408995112,0.011648078449194993,0.01341903522845826,0.01939739379974707,0.05980499721488013,0.023882143443865994,0.009380615556275805
1999-01-31,0.00436467005955331,0.018842689240206423,-0.03323830471931431,0.0032728043498084928,0.015021964533541248,0.018353667762418566,0.014039935582971709,-0.018818665396103947,0.015218254650964096,-0.032826358266526856,0.044900909469991486,-0.03550704860263185,0.012565081571960117
1999-02-28,-0.01679006139379913,0.008522680208216983,0.008028584640084126,0.0024779707262443827,-0.004103624631305813,-0.0029037444753503058,-0.004203679661656031,-0.01739821061181283,0.011482137828417383,-0.019732881519507216,-0.03550704860263185,-0.009018132291122413,0.00891778096404812
1999-03-31,0.007994726018391593,0.006214838274695305,0.06753783291091073,0.009278233130468778,0.019487411819185063,0.024358816620178463,0.013806691351564036,0.021146353404819643,0.009179560280223454,-0.024334161096968426,0.03277890024064819,-0.01488911043240917,-0.0019338702359617608
1999-04-30,0.022187227917033463,0.017401361478908407,0.05910802428670284,0.016225812754190962,0.026465309308111785,0.02714422888222345,0.025494623928069983,0.02956518585801225,0.012395707409085528,0.013968807723658966,0.028597506277952486,0.022576901570283803,-0.0008770706404726924
1999-05-31,-0.002095077336395488,0.015329380930086893,-0.01577050413607102,0.010903071632808776,0.018073673547225357,0.020615219392336237,0.015034902400351526,0.021005653755519504,0.005367272600557053,-0.00389435810969786,-0.01162803799511916,-0.03313205133197205,0.00039856517068064543
1999-06-30,0.028321380711867693,0.004115191239330852,0.04388514957573212,0.015065825997334008,0.02492677971194883,0.020642867016952192,0.03112534677426822,0.008173999959412613,0.0035198350002731155,0.02580077831091986,0.04149908306548942,0.023273806415163585,-0.02466522143596951
1999-07-31,-0.0011762479052322464,0.007068149425376608,-0.01939425465545494,0.01269085227816687,0.009340765392885043,0.015637519767325227,0.0029047810007423363,-0.002174152388801087,0.0011151603202777059,-0.02305763516436526,0.011509749778658821,-0.010998918844237742,0.006276462100503278
1999-08-31,-0.012992924490577012,-0.0016548207897444825,-0.03091236142121102,0.0070866672767885075,-0.0028527843951268767,-0.002053982555347675,-0.004452304880110183,0.00401598981074894,-0.008060607882971131,-0.032866190003070186,-0.0066558314127427645,-0.007157310787376277,0.005899136211946261
1999-09-30,-0.006978004701446496,0.01003140722389892,-0.010294090742763624,-0.0015752902090109592,0.006573418301646107,0.013379185065067498,-0.0026734783091970963,0.017597151983694385,0.0035998805769149964,-0.03608947522904128,0.0022091979250493084,0.014165271378514838,-0.003372953731171269
1999-10-31,0.01965064119108995,0.0032027399839269777,0.03217325302097093,0.0043936889138952405,-0.0002789844982423223,-0.006777382772796885,0.005781339052313551,0.013575764582114912,0.005285970735847986,0.020334201590734943,0.039190825679617555,-0.053173224047625145,-0.0028732785096621666
1999-11-30,0.04484549653174904,0.009352582590607643,0.08527107102455214,0.011915928172447788,0.016631064609580668,0.011817459362363805,0.023370358564142456,0.0016228840113615673,0.004206094588422107,0.039495846784508425,0.07626365718361576,-0.00877720972882602,0.023175654513682926
1999-12-31,0.07746609816853929,0.0045693930701789474,0.13832375389788232,0.0051638645035188575,0.02604185881890906,0.014431405939294813,0.04115646665467751,0.00029864118483861543,0.005262908726845492,0.08398676231612007,0.11791577608267527,0.01883777781791439,0.020399820505925835
2000-01-31,-0.005191704952051587,0.021379071493061994,-0.019507908730361342,0.009908919760313575,0.0008958344300891569,0.0,0.002287761479241021,-0.0026923284947321037,0.0011942676578698356,-0.028688836218868287,0.0009953220688321014,-0.004091209618134755,0.015121106413904833
2000-02-29,0.05849054973790814,0.028754250291009233,0.05425584713144058,0.0034786100774023433,0.018349138668196485,0.0004976857714830123,0.038477551925883015,0.03020429646320611,0.0012934681670048551,0.03895645620207301,0.10123013356239093,-0.025613984752919542,0.014333265696809656
2000-03-31,-0.026017399747427672,0.029425426253470395,0.02593975270101557,0.017563352307326058,0.001392619343740245,-0.0030905762100712753,0.007141470541891475,-0.004089577292156231,-0.006090578460074316,-0.02939457125277834,-0.04520313521910436,-0.017776014137982785,0.016682682941732543
2000-04-30,-0.05195575709584163,0.03052789191412488,-0.08532594472585907,0.009747670002253114,-0.011876410085032135,-0.01783752902550669,-0.009461679059591922,0.013388510432441717,0.004707386564105568,-0.059533943031330784,-0.08207883720780912,-0.027613574297122974,0.004608303086194444
2000-05-31,-0.01681622482151216,0.014166977702291098,-0.04722432012069943,0.009447204928939239,-0.0048472612188470285,-0.005047241221513273,-0.0053472862305152654,0.0017297430575103964,-0.0048472612188470285,0.017887730060982716,-0.04015641833508117,0.0007360035342140877,0.003615131857139314
2000-06-30,0.03199394693504115,0.015556286549615071,0.04987290685647943,0.014084182647670633,0.01526203908537643,0.01604650666826118,0.015065825997334008,0.010246539561384986,0.005304841424248907,0.009161459306955264,0.05554239194721173,-0.015215372117138654,0.017124145763488367
2000-07-31,-0.0036891212884960296,0.009705929418655418,0.000994728023930267,0.007436452890771854,0.00019902477924187405,-0.007191401348107409,0.004864740296341252,0.010887962653210521,0.0006964134987726515,0.013149628399215903,-0.011108445476616442,-0.025501558329338665,-0.007692729879186921
2000-08-31,0.028290818388997135,0.01171154259344135,0.03724567096873809,0.009151478178299654,0.011908199427900095,0.01249793799423559,0.01171154259344135,0.01053078874180519,0.0016304135317272237,0.023734560203938673,0.042790088192646784,0.007177728401055675,0.0013323657425257148
2000-09-30,-0.009095969555582159,0.015011144995650155,-0.07530271542606458,-0.006388522426667069,0.0010939288048289857,-0.008092356464517725,0.007829962199575375,0.00506179434196247,0.0024844733276620885,-0.013725607454324266,-0.012112866453627594,-0.038958061082192304,0.00139206545300002
2000-10-31,-0.016444770466911757,0.005356092947305023,-0.030495093234737508,0.0025824408471890473,-0.005985055272251988,-0.006385335473733901,-0.005985055272251988,-0.0019910409763139072,-0.0025891271185442774,0.007036350323101946,-0.03121307880330097,0.0020863352657483807,-0.023852587588754675
2000-11-30,-0.020648722616982078,-0.00973842144414452,-0.042106349955446036,-0.0022312544120241086,-0.012757139775966566,-0.015683921902554184,-0.011850567062150832,-0.0022312544120241086,0.0019482720223998416,0.03062933549400939,-0.04376817003045589,0.05963617161169683,-0.002530461515438151
2000-12-31,0.021264829633026734,-0.0005971932097461139,0.017947429771457024,0.0077312308967356445,-0.0007963368925709155,-0.003588520597331559,0.0,0.008816739465358112,-0.0017926506145196793,0.04427869979187908,0.028640639468945094,0.06974880460297811,0.008718105545073
2001-01-31,0.0039109466881297825,0.02100202177895298,0.03713529929922323,0.015631177366021064,0.01885714428706957,0.023045122163732182,0.016316343545617465,0.013474736616615522,0.00865497614288638,0.02721563400365303,-0.011262033557460097,-0.005745193244897239,0.010821824227976692
2001-02-28,-0.009710272002733885,0.01718560814649555,-0.033118627620525,0.005067830193500204,0.011982120876665977,0.015225207597065688,0.009518215820976153,0.010997287233939083,0.0014932061905411752,0.0060585178116779395,-0.0282904298390965,-0.0022939221149603137,-0.001395673638974811
2001-03-31,-0.007577081203643368,0.00992883630997108,-0.017155215627105334,0.004986649715955177,-0.0029720074933283604,0.009534358987301421,-0.012707619091096883,-0.0008767211193804357,-0.0017741634690890957,0.022860050982219972,-0.023761937833814695,0.043475365398542444,-0.003271692825974553
